CaI	IP3	CaS	g	C	D	Robustness
0.1	0.05	1100.0	0.0	1.146875	2.390625	0.036077976
0.1	0.05	1100.0	0.0	1.146875	2.40625	0.025966763
0.1	0.05	1100.0	0.0	1.146875	2.421875	-0.13502848
0.1	0.05	1100.0	0.0	1.146875	2.4375	-2.1812668
0.1	0.05	1100.0	0.0	1.146875	2.453125	-34.165543
0.1	0.05	1100.0	0.0	1.1625	1.5625	-58.60746
0.1	0.05	1100.0	0.0	1.1625	1.578125	-29.386143
0.1	0.05	1100.0	0.0	1.1625	1.59375	-0.20954701
0.1	0.05	1100.0	0.0	1.1625	1.609375	-0.19029054
0.1	0.05	1100.0	0.0	1.1625	1.625	-0.17716888
0.1	0.05	1100.0	0.0	1.1625	1.640625	-0.18203887
0.1	0.05	1100.0	0.0	1.1625	1.65625	-0.17516753
0.1	0.05	1100.0	0.0	1.1625	1.671875	-0.1631585
0.1	0.05	1100.0	0.0	1.1625	1.6875	-0.15286663
0.1	0.05	1100.0	0.0	1.1625	1.703125	-0.14907679
0.1	0.05	1100.0	0.0	1.1625	1.71875	-0.12775621
0.1	0.05	1100.0	0.0	1.1625	1.734375	-0.121993214
0.1	0.05	1100.0	0.0	1.1625	1.75	-0.1246278
0.1	0.05	1100.0	0.0	1.1625	1.765625	-0.11552039
0.1	0.05	1100.0	0.0	1.1625	1.78125	-0.101986855
0.1	0.05	1100.0	0.0	1.1625	1.796875	-0.090824485
0.1	0.05	1100.0	0.0	1.1625	1.8125	-0.08712804
0.1	0.05	1100.0	0.0	1.1625	1.828125	-0.084631115
0.1	0.05	1100.0	0.0	1.1625	1.84375	-0.07784209
0.1	0.05	1100.0	0.0	1.1625	1.859375	-0.06705177
0.1	0.05	1100.0	0.0	1.1625	1.875	-0.05813706
0.1	0.05	1100.0	0.0	1.1625	1.890625	-0.045745134
0.1	0.05	1100.0	0.0	1.1625	1.90625	-0.035227776
0.1	0.05	1100.0	0.0	1.1625	1.921875	-0.03293866
0.1	0.05	1100.0	0.0	1.1625	1.9375	-0.028971627
0.1	0.05	1100.0	0.0	1.1625	1.953125	-0.024052024
0.1	0.05	1100.0	0.0	1.1625	1.96875	-0.018178076
0.1	0.05	1100.0	0.0	1.1625	1.984375	-0.015281782
0.1	0.05	1100.0	0.0	1.1625	2.0	-0.013602614
0.1	0.05	1100.0	0.0	1.1625	2.015625	-0.0059669614
0.1	0.05	1100.0	0.0	1.1625	2.03125	-0.005227715
0.1	0.05	1100.0	0.0	1.1625	2.046875	-0.004168287
0.1	0.05	1100.0	0.0	1.1625	2.0625	-2.3797154E-4
0.1	0.05	1100.0	0.0	1.1625	2.078125	0.003438145
0.1	0.05	1100.0	0.0	1.1625	2.09375	0.0053113997
0.1	0.05	1100.0	0.0	1.1625	2.109375	0.01014252
0.1	0.05	1100.0	0.0	1.1625	2.125	0.011371538
0.1	0.05	1100.0	0.0	1.1625	2.140625	0.013816059
0.1	0.05	1100.0	0.0	1.1625	2.15625	0.016882718
0.1	0.05	1100.0	0.0	1.1625	2.171875	0.017326787
0.1	0.05	1100.0	0.0	1.1625	2.1875	0.021725655
0.1	0.05	1100.0	0.0	1.1625	2.203125	0.02377057
0.1	0.05	1100.0	0.0	1.1625	2.21875	0.024465024
0.1	0.05	1100.0	0.0	1.1625	2.234375	0.028769478
0.1	0.05	1100.0	0.0	1.1625	2.25	0.029436097
0.1	0.05	1100.0	0.0	1.1625	2.265625	0.030113488
0.1	0.05	1100.0	0.0	1.1625	2.28125	0.033991918
0.1	0.05	1100.0	0.0	1.1625	2.296875	0.034640983
0.1	0.05	1100.0	0.0	1.1625	2.3125	0.03529817
0.1	0.05	1100.0	0.0	1.1625	2.328125	0.038825005
0.1	0.05	1100.0	0.0	1.1625	2.34375	0.01998353
0.1	0.05	1100.0	0.0	1.1625	2.359375	0.0400912
0.1	0.05	1100.0	0.0	1.1625	2.375	0.04332596
0.1	0.05	1100.0	0.0	1.1625	2.390625	0.035247684
0.1	0.05	1100.0	0.0	1.1625	2.40625	0.041357636
0.1	0.05	1100.0	0.0	1.1625	2.421875	0.012373269
0.1	0.05	1100.0	0.0	1.1625	2.4375	0.031575978
0.1	0.05	1100.0	0.0	1.178125	1.578125	-59.12391
0.1	0.05	1100.0	0.0	1.178125	1.59375	-50.66047
0.1	0.05	1100.0	0.0	1.178125	1.609375	-0.21929792
0.1	0.05	1100.0	0.0	1.178125	1.625	-0.19759163
0.1	0.05	1100.0	0.0	1.178125	1.640625	-0.17999217
0.1	0.05	1100.0	0.0	1.178125	1.65625	-0.1762298
0.1	0.05	1100.0	0.0	1.178125	1.671875	-0.17207
0.1	0.05	1100.0	0.0	1.178125	1.6875	-0.16782877
0.1	0.05	1100.0	0.0	1.178125	1.703125	-0.16364107
0.1	0.05	1100.0	0.0	1.178125	1.71875	-0.15436545
0.1	0.05	1100.0	0.0	1.178125	1.734375	-0.14249584
0.1	0.05	1100.0	0.0	1.178125	1.75	-0.13183978
0.1	0.05	1100.0	0.0	1.178125	1.765625	-0.12821308
0.1	0.05	1100.0	0.0	1.178125	1.78125	-0.10756007
0.1	0.05	1100.0	0.0	1.178125	1.796875	-0.11605683
0.1	0.05	1100.0	0.0	1.178125	1.8125	-0.10471395
0.1	0.05	1100.0	0.0	1.178125	1.828125	-0.09540546
0.1	0.05	1100.0	0.0	1.178125	1.84375	-0.092597276
0.1	0.05	1100.0	0.0	1.178125	1.859375	-0.07128349
0.1	0.05	1100.0	0.0	1.178125	1.875	-0.067495406
0.1	0.05	1100.0	0.0	1.178125	1.890625	-0.06513393
0.1	0.05	1100.0	0.0	1.178125	1.90625	-0.05859074
0.1	0.05	1100.0	0.0	1.178125	1.921875	-0.04788062
0.1	0.05	1100.0	0.0	1.178125	1.9375	-0.038959056
0.1	0.05	1100.0	0.0	1.178125	1.953125	-0.0302995
0.1	0.05	1100.0	0.0	1.178125	1.96875	-0.024829566
0.1	0.05	1100.0	0.0	1.178125	1.984375	-0.024122313
0.1	0.05	1100.0	0.0	1.178125	2.0	-0.015473068
0.1	0.05	1100.0	0.0	1.178125	2.015625	-0.013368636
0.1	0.05	1100.0	0.0	1.178125	2.03125	-0.01287736
0.1	0.05	1100.0	0.0	1.178125	2.046875	-0.008921415
0.1	0.05	1100.0	0.0	1.178125	2.0625	-0.006400153
0.1	0.05	1100.0	0.0	1.178125	2.078125	-0.003250897
0.1	0.05	1100.0	0.0	1.178125	2.09375	0.0012059063
0.1	0.05	1100.0	0.0	1.178125	2.109375	0.0045000315
0.1	0.05	1100.0	0.0	1.178125	2.125	0.0051380694
0.1	0.05	1100.0	0.0	1.178125	2.140625	0.011007413
0.1	0.05	1100.0	0.0	1.178125	2.15625	0.011895403
0.1	0.05	1100.0	0.0	1.178125	2.171875	0.01349768
0.1	0.05	1100.0	0.0	1.178125	2.1875	0.016051173
0.1	0.05	1100.0	0.0	1.178125	2.203125	0.017718852
0.1	0.05	1100.0	0.0	1.178125	2.21875	0.021800756
0.1	0.05	1100.0	0.0	1.178125	2.234375	0.023901314
0.1	0.05	1100.0	0.0	1.178125	2.25	0.024537489
0.1	0.05	1100.0	0.0	1.178125	2.265625	0.028785646
0.1	0.05	1100.0	0.0	1.178125	2.28125	0.029401273
0.1	0.05	1100.0	0.0	1.178125	2.296875	0.030025855
0.1	0.05	1100.0	0.0	1.178125	2.3125	0.033865914
0.1	0.05	1100.0	0.0	1.178125	2.328125	0.034469217
0.1	0.05	1100.0	0.0	1.178125	2.34375	0.03507936
0.1	0.05	1100.0	0.0	1.178125	2.359375	0.038579866
0.1	0.05	1100.0	0.0	1.178125	2.375	0.034704328
0.1	0.05	1100.0	0.0	1.178125	2.390625	0.040395796
0.1	0.05	1100.0	0.0	1.178125	2.40625	0.042981252
0.1	0.05	1100.0	0.0	1.178125	2.421875	0.040560305
0.1	0.05	1100.0	0.0	1.19375	1.59375	-59.638046
0.1	0.05	1100.0	0.0	1.19375	1.609375	-53.378258
0.1	0.05	1100.0	0.0	1.19375	1.625	-0.21946928
0.1	0.05	1100.0	0.0	1.19375	1.640625	-0.19403818
0.1	0.05	1100.0	0.0	1.19375	1.65625	-0.19186047
0.1	0.05	1100.0	0.0	1.19375	1.671875	-0.17748687
0.1	0.05	1100.0	0.0	1.19375	1.6875	-0.18111935
0.1	0.05	1100.0	0.0	1.19375	1.703125	-0.17384604
0.1	0.05	1100.0	0.0	1.19375	1.71875	-0.16160908
0.1	0.05	1100.0	0.0	1.19375	1.734375	-0.1503245
0.1	0.05	1100.0	0.0	1.19375	1.75	-0.1460838
0.1	0.05	1100.0	0.0	1.19375	1.765625	-0.14198962
0.1	0.05	1100.0	0.0	1.19375	1.78125	-0.1336697
0.1	0.05	1100.0	0.0	1.19375	1.796875	-0.121958524
0.1	0.05	1100.0	0.0	1.19375	1.8125	-0.110743314
0.1	0.05	1100.0	0.0	1.19375	1.828125	-0.10730955
0.1	0.05	1100.0	0.0	1.19375	1.84375	-0.104031235
0.1	0.05	1100.0	0.0	1.19375	1.859375	-0.09606758
0.1	0.05	1100.0	0.0	1.19375	1.875	-0.08484334
0.1	0.05	1100.0	0.0	1.19375	1.890625	-0.07517901
0.1	0.05	1100.0	0.0	1.19375	1.90625	-0.07251039
0.1	0.05	1100.0	0.0	1.19375	1.921875	-0.051719666
0.1	0.05	1100.0	0.0	1.19375	1.9375	-0.047648072
0.1	0.05	1100.0	0.0	1.19375	1.953125	-0.045378983
0.1	0.05	1100.0	0.0	1.19375	1.96875	-0.03924921
0.1	0.05	1100.0	0.0	1.19375	1.984375	-0.02860552
0.1	0.05	1100.0	0.0	1.19375	2.0	-0.02183637
0.1	0.05	1100.0	0.0	1.19375	2.015625	-0.021647066
0.1	0.05	1100.0	0.0	1.19375	2.03125	-0.01706633
0.1	0.05	1100.0	0.0	1.19375	2.046875	-0.01450035
0.1	0.05	1100.0	0.0	1.19375	2.0625	-0.012615591
0.1	0.05	1100.0	0.0	1.19375	2.078125	-0.008439839
0.1	0.05	1100.0	0.0	1.19375	2.09375	-0.0045378655
0.1	0.05	1100.0	0.0	1.19375	2.109375	-0.0021105856
0.1	0.05	1100.0	0.0	1.19375	2.125	0.0025690496
0.1	0.05	1100.0	0.0	1.19375	2.140625	0.005318865
0.1	0.05	1100.0	0.0	1.19375	2.15625	0.0058727413
0.1	0.05	1100.0	0.0	1.19375	2.171875	0.011830881
0.1	0.05	1100.0	0.0	1.19375	2.1875	0.01240243
0.1	0.05	1100.0	0.0	1.19375	2.203125	0.013191462
0.1	0.05	1100.0	0.0	1.19375	2.21875	0.015400797
0.1	0.05	1100.0	0.0	1.19375	2.234375	0.018096521
0.1	0.05	1100.0	0.0	1.19375	2.25	0.021879584
0.1	0.05	1100.0	0.0	1.19375	2.265625	0.024027944
0.1	0.05	1100.0	0.0	1.19375	2.28125	0.024606898
0.1	0.05	1100.0	0.0	1.19375	2.296875	0.028802097
0.1	0.05	1100.0	0.0	1.19375	2.3125	0.029367134
0.1	0.05	1100.0	0.0	1.19375	2.328125	0.029939398
0.1	0.05	1100.0	0.0	1.19375	2.34375	0.033743054
0.1	0.05	1100.0	0.0	1.19375	2.359375	0.034299165
0.1	0.05	1100.0	0.0	1.19375	2.375	0.035531074
0.1	0.05	1100.0	0.0	1.19375	2.390625	0.038339272
0.1	0.05	1100.0	0.0	1.19375	2.40625	0.038887694
0.1	0.05	1100.0	0.0	1.209375	1.609375	-60.49904
0.1	0.05	1100.0	0.0	1.209375	1.625	-54.925194
0.1	0.05	1100.0	0.0	1.209375	1.640625	-0.25088742
0.1	0.05	1100.0	0.0	1.209375	1.65625	-0.20558241
0.1	0.05	1100.0	0.0	1.209375	1.671875	-0.20095947
0.1	0.05	1100.0	0.0	1.209375	1.6875	-0.18003544
0.1	0.05	1100.0	0.0	1.209375	1.703125	-0.17547628
0.1	0.05	1100.0	0.0	1.209375	1.71875	-0.17073062
0.1	0.05	1100.0	0.0	1.209375	1.734375	-0.16599151
0.1	0.05	1100.0	0.0	1.209375	1.75	-0.1613417
0.1	0.05	1100.0	0.0	1.209375	1.765625	-0.15251467
0.1	0.05	1100.0	0.0	1.209375	1.78125	-0.14043304
0.1	0.05	1100.0	0.0	1.209375	1.796875	-0.12846056
0.1	0.05	1100.0	0.0	1.209375	1.8125	-0.12419179
0.1	0.05	1100.0	0.0	1.209375	1.828125	-0.12477389
0.1	0.05	1100.0	0.0	1.209375	1.84375	-0.11656043
0.1	0.05	1100.0	0.0	1.209375	1.859375	-0.10153088
0.1	0.05	1100.0	0.0	1.209375	1.875	-0.09005329
0.1	0.05	1100.0	0.0	1.209375	1.890625	-0.08634171
0.1	0.05	1100.0	0.0	1.209375	1.90625	-0.083215564
0.1	0.05	1100.0	0.0	1.209375	1.921875	-0.07609263
0.1	0.05	1100.0	0.0	1.209375	1.9375	-0.0649682
0.1	0.05	1100.0	0.0	1.209375	1.953125	-0.05476451
0.1	0.05	1100.0	0.0	1.209375	1.96875	-0.052187324
0.1	0.05	1100.0	0.0	1.209375	1.984375	-0.03208679
0.1	0.05	1100.0	0.0	1.209375	2.0	-0.030602068
0.1	0.05	1100.0	0.0	1.209375	2.015625	-0.030450106
0.1	0.05	1100.0	0.0	1.209375	2.03125	-0.023233354
0.1	0.05	1100.0	0.0	1.209375	2.046875	-0.021282613
0.1	0.05	1100.0	0.0	1.209375	2.0625	-0.018793881
0.1	0.05	1100.0	0.0	1.209375	2.078125	-0.014378712
0.1	0.05	1100.0	0.0	1.209375	2.09375	-0.01026383
0.1	0.05	1100.0	0.0	1.209375	2.109375	-0.007414639
0.1	0.05	1100.0	0.0	1.209375	2.125	-0.0027915835
0.1	0.05	1100.0	0.0	1.209375	2.140625	-0.0010257363
0.1	0.05	1100.0	0.0	1.209375	2.15625	0.0031850338
0.1	0.05	1100.0	0.0	1.209375	2.171875	0.0061047524
0.1	0.05	1100.0	0.0	1.209375	2.1875	0.0065776706
0.1	0.05	1100.0	0.0	1.209375	2.203125	0.012304097
0.1	0.05	1100.0	0.0	1.209375	2.21875	0.012887582
0.1	0.05	1100.0	0.0	1.209375	2.234375	0.013398498
0.1	0.05	1100.0	0.0	1.209375	2.25	0.015874222
0.1	0.05	1100.0	0.0	1.209375	2.265625	0.018459097
0.1	0.05	1100.0	0.0	1.209375	2.28125	0.021967292
0.1	0.05	1100.0	0.0	1.209375	2.296875	0.024149492
0.1	0.05	1100.0	0.0	1.209375	2.3125	0.024672791
0.1	0.05	1100.0	0.0	1.209375	2.328125	0.028815374
0.1	0.05	1100.0	0.0	1.209375	2.34375	0.029330254
0.1	0.05	1100.0	0.0	1.209375	2.359375	0.02985479
0.1	0.05	1100.0	0.0	1.209375	2.375	0.03362049
0.1	0.05	1100.0	0.0	1.209375	2.390625	0.034131944
0.1	0.05	1100.0	0.0	1.225	1.625	-60.73748
0.1	0.05	1100.0	0.0	1.225	1.640625	-57.842697
0.1	0.05	1100.0	0.0	1.225	1.65625	-12.613604
0.1	0.05	1100.0	0.0	1.225	1.671875	-0.21700379
0.1	0.05	1100.0	0.0	1.225	1.6875	-0.19611952
0.1	0.05	1100.0	0.0	1.225	1.703125	-0.19222173
0.1	0.05	1100.0	0.0	1.225	1.71875	-0.17730817
0.1	0.05	1100.0	0.0	1.225	1.734375	-0.17998222
0.1	0.05	1100.0	0.0	1.225	1.75	-0.17254588
0.1	0.05	1100.0	0.0	1.225	1.765625	-0.16010287
0.1	0.05	1100.0	0.0	1.225	1.78125	-0.14784619
0.1	0.05	1100.0	0.0	1.225	1.796875	-0.14318296
0.1	0.05	1100.0	0.0	1.225	1.8125	-0.14335892
0.1	0.05	1100.0	0.0	1.225	1.828125	-0.13433012
0.1	0.05	1100.0	0.0	1.225	1.84375	-0.11940274
0.1	0.05	1100.0	0.0	1.225	1.859375	-0.10758242
0.1	0.05	1100.0	0.0	1.225	1.875	-0.10230318
0.1	0.05	1100.0	0.0	1.225	1.890625	-0.10415259
0.1	0.05	1100.0	0.0	1.225	1.90625	-0.0950177
0.1	0.05	1100.0	0.0	1.225	1.921875	-0.09159768
0.1	0.05	1100.0	0.0	1.225	1.9375	-0.06978297
0.1	0.05	1100.0	0.0	1.225	1.953125	-0.065249175
0.1	0.05	1100.0	0.0	1.225	1.96875	-0.06721339
0.1	0.05	1100.0	0.0	1.225	1.984375	-0.059369683
0.1	0.05	1100.0	0.0	1.225	2.0	-0.045033783
0.1	0.05	1100.0	0.0	1.225	2.015625	-0.03409046
0.1	0.05	1100.0	0.0	1.225	2.03125	-0.031592578
0.1	0.05	1100.0	0.0	1.225	2.046875	-0.029207736
0.1	0.05	1100.0	0.0	1.225	2.0625	-0.02478914
0.1	0.05	1100.0	0.0	1.225	2.078125	-0.020182222
0.1	0.05	1100.0	0.0	1.225	2.09375	-0.01716125
0.1	0.05	1100.0	0.0	1.225	2.109375	-0.011864215
0.1	0.05	1100.0	0.0	1.225	2.125	-0.008084923
0.1	0.05	1100.0	0.0	1.225	2.140625	-0.007850185
0.1	0.05	1100.0	0.0	1.225	2.15625	-0.0011510402
0.1	0.05	1100.0	0.0	1.225	2.171875	8.523464E-6
0.1	0.05	1100.0	0.0	1.225	2.1875	0.0023127198
0.1	0.05	1100.0	0.0	1.225	2.203125	0.0068608373
0.1	0.05	1100.0	0.0	1.225	2.21875	0.00725618
0.1	0.05	1100.0	0.0	1.225	2.234375	0.010868251
0.1	0.05	1100.0	0.0	1.225	2.25	0.0119096935
0.1	0.05	1100.0	0.0	1.225	2.265625	0.013737693
0.1	0.05	1100.0	0.0	1.225	2.28125	0.016330376
0.1	0.05	1100.0	0.0	1.225	2.296875	0.018808767
0.1	0.05	1100.0	0.0	1.225	2.3125	0.022053868
0.1	0.05	1100.0	0.0	1.225	2.328125	0.024266213
0.1	0.05	1100.0	0.0	1.225	2.34375	0.024735287
0.1	0.05	1100.0	0.0	1.225	2.359375	0.028828114
0.1	0.05	1100.0	0.0	1.225	2.375	0.029293254
0.1	0.05	1100.0	0.0	1.240625	1.640625	-60.94455
0.1	0.05	1100.0	0.0	1.240625	1.65625	-58.947197
0.1	0.05	1100.0	0.0	1.240625	1.671875	-33.74011
0.1	0.05	1100.0	0.0	1.240625	1.6875	-0.22088382
0.1	0.05	1100.0	0.0	1.240625	1.703125	-0.19774202
0.1	0.05	1100.0	0.0	1.240625	1.71875	-0.18464121
0.1	0.05	1100.0	0.0	1.240625	1.734375	-0.17976835
0.1	0.05	1100.0	0.0	1.240625	1.75	-0.17458513
0.1	0.05	1100.0	0.0	1.240625	1.765625	-0.16934606
0.1	0.05	1100.0	0.0	1.240625	1.78125	-0.16416326
0.1	0.05	1100.0	0.0	1.240625	1.796875	-0.16311905
0.1	0.05	1100.0	0.0	1.240625	1.8125	-0.15416005
0.1	0.05	1100.0	0.0	1.240625	1.828125	-0.1384457
0.1	0.05	1100.0	0.0	1.240625	1.84375	-0.12627473
0.1	0.05	1100.0	0.0	1.240625	1.859375	-0.12090111
0.1	0.05	1100.0	0.0	1.240625	1.875	-0.12215909
0.1	0.05	1100.0	0.0	1.240625	1.890625	-0.111866504
0.1	0.05	1100.0	0.0	1.240625	1.90625	-0.10786697
0.1	0.05	1100.0	0.0	1.240625	1.921875	-0.10401562
0.1	0.05	1100.0	0.0	1.240625	1.9375	-0.095104665
0.1	0.05	1100.0	0.0	1.240625	1.953125	-0.08357355
0.1	0.05	1100.0	0.0	1.240625	1.96875	-0.07337624
0.1	0.05	1100.0	0.0	1.240625	1.984375	-0.07008004
0.1	0.05	1100.0	0.0	1.240625	2.0	-0.049491316
0.1	0.05	1100.0	0.0	1.240625	2.015625	-0.04659748
0.1	0.05	1100.0	0.0	1.240625	2.03125	-0.047059357
0.1	0.05	1100.0	0.0	1.240625	2.046875	-0.038247168
0.1	0.05	1100.0	0.0	1.240625	2.0625	-0.030433089
0.1	0.05	1100.0	0.0	1.240625	2.078125	-0.02569598
0.1	0.05	1100.0	0.0	1.240625	2.09375	-0.023152322
0.1	0.05	1100.0	0.0	1.240625	2.109375	-0.017120346
0.1	0.05	1100.0	0.0	1.240625	2.125	-0.01523526
0.1	0.05	1100.0	0.0	1.240625	2.140625	-0.010929853
0.1	0.05	1100.0	0.0	1.240625	2.15625	-0.0066561103
0.1	0.05	1100.0	0.0	1.240625	2.171875	-0.0065080076
0.1	0.05	1100.0	0.0	1.240625	2.1875	3.9219856E-4
0.1	0.05	1100.0	0.0	1.240625	2.203125	9.967089E-4
0.1	0.05	1100.0	0.0	1.240625	2.21875	0.0014767647
0.1	0.05	1100.0	0.0	1.240625	2.234375	0.0066925585
0.1	0.05	1100.0	0.0	1.240625	2.25	0.007907018
0.1	0.05	1100.0	0.0	1.240625	2.265625	0.009478778
0.1	0.05	1100.0	0.0	1.240625	2.28125	0.011703074
0.1	0.05	1100.0	0.0	1.240625	2.296875	0.014187872
0.1	0.05	1100.0	0.0	1.240625	2.3125	0.016768679
0.1	0.05	1100.0	0.0	1.240625	2.328125	0.01914747
0.1	0.05	1100.0	0.0	1.240625	2.34375	0.022141486
0.1	0.05	1100.0	0.0	1.240625	2.359375	0.024380878
0.1	0.05	1100.0	0.0	1.25625	1.65625	-61.144928
0.1	0.05	1100.0	0.0	1.25625	1.671875	-59.44101
0.1	0.05	1100.0	0.0	1.25625	1.6875	-51.505264
0.1	0.05	1100.0	0.0	1.25625	1.703125	-0.21839485
0.1	0.05	1100.0	0.0	1.25625	1.71875	-0.20079312
0.1	0.05	1100.0	0.0	1.25625	1.734375	-0.19174162
0.1	0.05	1100.0	0.0	1.25625	1.75	-0.19220224
0.1	0.05	1100.0	0.0	1.25625	1.765625	-0.17682299
0.1	0.05	1100.0	0.0	1.25625	1.78125	-0.1786941
0.1	0.05	1100.0	0.0	1.25625	1.796875	-0.17127457
0.1	0.05	1100.0	0.0	1.25625	1.8125	-0.15863702
0.1	0.05	1100.0	0.0	1.25625	1.828125	-0.1461108
0.1	0.05	1100.0	0.0	1.25625	1.84375	-0.14038119
0.1	0.05	1100.0	0.0	1.25625	1.859375	-0.14130571
0.1	0.05	1100.0	0.0	1.25625	1.875	-0.13074157
0.1	0.05	1100.0	0.0	1.25625	1.890625	-0.12615672
0.1	0.05	1100.0	0.0	1.25625	1.90625	-0.12172672
0.1	0.05	1100.0	0.0	1.25625	1.921875	-0.11291376
0.1	0.05	1100.0	0.0	1.25625	1.9375	-0.1010603
0.1	0.05	1100.0	0.0	1.25625	1.953125	-0.08939013
0.1	0.05	1100.0	0.0	1.25625	1.96875	-0.08553511
0.1	0.05	1100.0	0.0	1.25625	1.984375	-0.085950345
0.1	0.05	1100.0	0.0	1.25625	2.0	-0.07825333
0.1	0.05	1100.0	0.0	1.25625	2.015625	-0.06298822
0.1	0.05	1100.0	0.0	1.25625	2.03125	-0.051623404
0.1	0.05	1100.0	0.0	1.25625	2.046875	-0.048356414
0.1	0.05	1100.0	0.0	1.25625	2.0625	-0.045271724
0.1	0.05	1100.0	0.0	1.25625	2.078125	-0.037886262
0.1	0.05	1100.0	0.0	1.25625	2.09375	-0.026801586
0.1	0.05	1100.0	0.0	1.25625	2.109375	-0.022597224
0.1	0.05	1100.0	0.0	1.25625	2.125	-0.022971794
0.1	0.05	1100.0	0.0	1.25625	2.140625	-0.014319837
0.1	0.05	1100.0	0.0	1.25625	2.15625	-0.013428047
0.1	0.05	1100.0	0.0	1.25625	2.171875	-0.012270868
0.1	0.05	1100.0	0.0	1.25625	2.1875	-0.005303234
0.1	0.05	1100.0	0.0	1.25625	2.203125	-0.0052350312
0.1	0.05	1100.0	0.0	1.25625	2.21875	-5.686283E-4
0.1	0.05	1100.0	0.0	1.25625	2.234375	0.0013489723
0.1	0.05	1100.0	0.0	1.25625	2.25	0.0021374822
0.1	0.05	1100.0	0.0	1.25625	2.265625	0.004918337
0.1	0.05	1100.0	0.0	1.25625	2.28125	0.0070875585
0.1	0.05	1100.0	0.0	1.25625	2.296875	0.009776831
0.1	0.05	1100.0	0.0	1.25625	2.3125	0.012350529
0.1	0.05	1100.0	0.0	1.25625	2.328125	0.014562443
0.1	0.05	1100.0	0.0	1.25625	2.34375	0.01719129
0.1	0.05	1100.0	0.0	1.271875	1.671875	-61.33895
0.1	0.05	1100.0	0.0	1.271875	1.6875	-60.546394
0.1	0.05	1100.0	0.0	1.271875	1.703125	-53.761147
0.1	0.05	1100.0	0.0	1.271875	1.71875	-0.2434378
0.1	0.05	1100.0	0.0	1.271875	1.734375	-0.21313831
0.1	0.05	1100.0	0.0	1.271875	1.75	-0.20085606
0.1	0.05	1100.0	0.0	1.271875	1.765625	-0.18380341
0.1	0.05	1100.0	0.0	1.271875	1.78125	-0.17930111
0.1	0.05	1100.0	0.0	1.271875	1.796875	-0.17360464
0.1	0.05	1100.0	0.0	1.271875	1.8125	-0.16793641
0.1	0.05	1100.0	0.0	1.271875	1.828125	-0.16234997
0.1	0.05	1100.0	0.0	1.271875	1.84375	-0.16157952
0.1	0.05	1100.0	0.0	1.271875	1.859375	-0.15158752
0.1	0.05	1100.0	0.0	1.271875	1.875	-0.14642665
0.1	0.05	1100.0	0.0	1.271875	1.890625	-0.1414245
0.1	0.05	1100.0	0.0	1.271875	1.90625	-0.13183871
0.1	0.05	1100.0	0.0	1.271875	1.921875	-0.11965212
0.1	0.05	1100.0	0.0	1.271875	1.9375	-0.10756329
0.1	0.05	1100.0	0.0	1.271875	1.953125	-0.10296914
0.1	0.05	1100.0	0.0	1.271875	1.96875	-0.10359225
0.1	0.05	1100.0	0.0	1.271875	1.984375	-0.09458631
0.1	0.05	1100.0	0.0	1.271875	2.0	-0.09060052
0.1	0.05	1100.0	0.0	1.271875	2.015625	-0.06834966
0.1	0.05	1100.0	0.0	1.271875	2.03125	-0.063097
0.1	0.05	1100.0	0.0	1.271875	2.046875	-0.065158635
0.1	0.05	1100.0	0.0	1.271875	2.0625	-0.056010306
0.1	0.05	1100.0	0.0	1.271875	2.078125	-0.052654296
0.1	0.05	1100.0	0.0	1.271875	2.09375	-0.031053305
0.1	0.05	1100.0	0.0	1.271875	2.109375	-0.030557767
0.1	0.05	1100.0	0.0	1.271875	2.125	-0.028559804
0.1	0.05	1100.0	0.0	1.271875	2.140625	-0.020420372
0.1	0.05	1100.0	0.0	1.271875	2.15625	-0.020688668
0.1	0.05	1100.0	0.0	1.271875	2.171875	-0.015383303
0.1	0.05	1100.0	0.0	1.271875	2.1875	-0.012313098
0.1	0.05	1100.0	0.0	1.271875	2.203125	-0.011891961
0.1	0.05	1100.0	0.0	1.271875	2.21875	-0.0074172914
0.1	0.05	1100.0	0.0	1.271875	2.234375	-0.005109817
0.1	0.05	1100.0	0.0	1.271875	2.25	-0.002901286
0.1	0.05	1100.0	0.0	1.271875	2.265625	-3.7622452E-4
0.1	0.05	1100.0	0.0	1.271875	2.28125	0.002533421
0.1	0.05	1100.0	0.0	1.271875	2.296875	0.0053155124
0.1	0.05	1100.0	0.0	1.271875	2.3125	0.007975265
0.1	0.05	1100.0	0.0	1.271875	2.328125	0.010522634
0.1	0.05	1100.0	0.0	1.2875	1.6875	-61.525726
0.1	0.05	1100.0	0.0	1.2875	1.703125	-60.80812
0.1	0.05	1100.0	0.0	1.2875	1.71875	-55.888695
0.1	0.05	1100.0	0.0	1.2875	1.734375	-0.25269166
0.1	0.05	1100.0	0.0	1.2875	1.75	-0.21998498
0.1	0.05	1100.0	0.0	1.2875	1.765625	-0.2027106
0.1	0.05	1100.0	0.0	1.2875	1.78125	-0.19312772
0.1	0.05	1100.0	0.0	1.2875	1.796875	-0.19194165
0.1	0.05	1100.0	0.0	1.2875	1.8125	-0.17612526
0.1	0.05	1100.0	0.0	1.2875	1.828125	-0.17731932
0.1	0.05	1100.0	0.0	1.2875	1.84375	-0.17431292
0.1	0.05	1100.0	0.0	1.2875	1.859375	-0.15721408
