CaI	IP3	CaS	g	k1	k2	Robustness
0.1	0.05	1100.0	0.0	0.84999996	0.14375	-88.70954
0.1	0.05	1100.0	0.0	0.84999996	0.146875	-88.35388
0.1	0.05	1100.0	0.0	0.84999996	0.15	-87.992386
0.1	0.05	1100.0	0.0	0.84999996	0.153125	-87.62524
0.1	0.05	1100.0	0.0	0.84999996	0.15625	-87.25217
0.1	0.05	1100.0	0.0	0.86249995	0.1453125	-88.55575
0.1	0.05	1100.0	0.0	0.86249995	0.146875	-88.275055
0.1	0.05	1100.0	0.0	0.86249995	0.1484375	-88.20051
0.1	0.05	1100.0	0.0	0.86249995	0.15	-87.98367
0.1	0.05	1100.0	0.0	0.86249995	0.1515625	-87.83989
0.1	0.05	1100.0	0.0	0.86249995	0.153125	-87.66287
0.1	0.05	1100.0	0.0	0.86249995	0.1546875	-87.47375
0.1	0.05	1100.0	0.0	0.875	0.146875	-88.386795
0.1	0.05	1100.0	0.0	0.875	0.15	-88.03122
0.1	0.05	1100.0	0.0	0.875	0.153125	-87.67029
0.1	0.05	1100.0	0.0	0.8875	0.1484375	-88.20183
0.1	0.05	1100.0	0.0	0.8875	0.15	-87.91939
0.1	0.05	1100.0	0.0	0.8875	0.1515625	-87.84488
0.1	0.05	1100.0	0.0	0.9	0.1	-75.52333
0.1	0.05	1100.0	0.0	0.9	0.15	-87.99968
0.1	0.05	1100.0	0.0	0.9	0.2	-79.80647
